Level ID,Level Name,Type,Name,Details,Location,Location hints
7,Drakemor's World,Largest Cache,Army Cache,7.1M,Territory: Naer,"Part of bonuses: Mad Fisher's house, 7 Mermaids Tavern, Silizard"
7,Drakemor's World,Largest Cache,Money Cache,1.7M,Territory: Murton,"Part of bonuses: Black House, Blackrock"
7,Drakemor's World,Largest Cache,Money Cache,1.8M,Territory: Small Harbour,"Part of bonuses: Small Harbour, Mashaka"
7,Drakemor's World,Largest Cache,Money Cache,3.1M,Territory: Everwood,"Part of bonuses: Wizard's Tower, Volcano Island"
7,Drakemor's World,Largest Cache,Money Cache,7.7M,Bonus: Silizard,
7,Drakemor's World,Largest Cache,Money Cache,997.3K,Territory: Forgotten Cave,"Part of bonuses: Underwater tunnel, Empire"
7,Drakemor's World,Largest Territories,Territory Cost,"10.7M (JS, TS)",Territory: Forgotten Cave,"Part of bonuses: Underwater tunnel, Empire"
7,Drakemor's World,Largest Territories,Territory Cost,13.2M (JS),Territory: Wizard's Tower,"Part of bonuses: Wizard's Tower, Volcano Island"
7,Drakemor's World,Largest Territories,Territory Cost,15.3M,Territory: 7 Mermaids Tavern,"Part of bonuses: 7 Mermaids Tavern, Silizard"
7,Drakemor's World,Largest Territories,Territory Cost,"9.7M (JS, TS, QS)",Territory: Naer,"Part of bonuses: Mad Fisher's house, 7 Mermaids Tavern, Silizard"
7,Drakemor's World,Largest Territories,Territory Cost,"9.9M (JS, TS)",Territory: Murton,"Part of bonuses: Black House, Blackrock"
7,Drakemor's World,Market,Belluminkling,"Resources: Iron Bar, Tin Bar, Copper Wire, Zinc Bar",Territory: Volcano Sea 3,Part of bonuses: Volcano Seas
7,Drakemor's World,Mercenary Camp,MercenaryCamp000,Base mercs: 788.0K; Base cost: 1.97,Territory: Southern Zu Sea 2,"Part of bonuses: Secret Harbour, Zu Surrounder"
7,Drakemor's World,Mercenary Camp,MercenaryCamp001,Base mercs: 7.7M; Base cost: 3.09,Territory: Southern BlackRock Sea 1,"Part of bonuses: Blackrock Port, Pirate Seas"
7,Drakemor's World,Mercenary Camp,MercenaryCamp002,Base mercs: 21.7M; Base cost: 1.77,Territory: Kvelphia,"Part of bonuses: Town of Islands, Silizard"
7,Drakemor's World,Mercenary Camp,MercenaryCamp003,Base mercs: 8.2M; Base cost: 2.66,Territory: 7 Mermaids Tavern,"Part of bonuses: 7 Mermaids Tavern, Silizard"
7,Drakemor's World,Meta,Total Armies Required,230.8M,,
7,Drakemor's World,Meta,Total Base Army Caches,19.8M,,
7,Drakemor's World,Meta,Total Base Mercenaries,38.5M,,
7,Drakemor's World,Meta,Total Base Mercenaries Costs,85.7M,,
7,Drakemor's World,Meta,Total Base Money Caches,17.6M,,
7,Drakemor's World,Meta,Total Base Money Generation Per Sec,782,,
7,Drakemor's World,Meta,Total Hospitals Save per Terr,749.2K,,
7,Drakemor's World,Meta,Total Hospitals Upgrade Costs,73.4M,,
7,Drakemor's World,Meta,Total Powers Available,FCx1 SLx1,,
7,Drakemor's World,Meta,Total Territories,184,,
7,Drakemor's World,Recipe,Copper Bar,Requires: Copper x389,Territory: Secret Harbour,"Part of bonuses: Secret Harbour, Zu"
7,Drakemor's World,Recipe,Copper Wire,Requires: Copper Bar x4,Bonus: Volcano Island,
7,Drakemor's World,Recipe,Iron Bar,Requires: Iron x605,Territory: Black Sea 1,"Part of bonuses: Small Dock, Pirate Seas"
7,Drakemor's World,Recipe,Tin Bar,Requires: Tin x452,Territory: Mashaka Sea 2,"Part of bonuses: Small Harbour, Mashaka Seas"
7,Drakemor's World,Recipe,Zinc Bar,Requires: Zinc x925,Territory: Silizard bay,"Part of bonuses: Port of Phoenix, Silizard Seas"
7,Drakemor's World,Tech Recipe,!MS: Basic Marketing,Requires: Copper Bar x26,,
7,Drakemor's World,Tech Recipe,!MS: Faster Smelters,Requires: Copper Bar x32,,
7,Drakemor's World,Tech Recipe,!MS: Incentive Program,Requires: Iron Bar x49,,
7,Drakemor's World,Tech Recipe,!MS: Intern Salesman,Requires: Copper Bar x241,,
7,Drakemor's World,Tech Recipe,!MS: Price Collusion,Requires: Tin Bar x650,,
7,Drakemor's World,Tech Recipe,Barehand Mining,Requires: Copper Bar x60,,
7,Drakemor's World,Tech Recipe,Basic Recruitment,Requires: Tin Bar x60,,
7,Drakemor's World,Tech Recipe,Better Trucks,Requires: Zinc Bar x41,,
7,Drakemor's World,Tech Recipe,Billboards,Requires: Iron Bar x9,,
7,Drakemor's World,Tech Recipe,Cost Cutting,Requires: Copper Bar x970,,
7,Drakemor's World,Tech Recipe,Drafting,Requires: Copper Bar x120,,
7,Drakemor's World,Tech Recipe,Increase Taxes on Corporations,Requires: Tin Bar x156,,
7,Drakemor's World,Tech Recipe,Increase Taxes on the Rich,"Requires: Iron Bar x38, Copper Bar x488",,
7,Drakemor's World,Tech Recipe,Infrastructure Upgrades,Requires: Tin Bar x80,,
7,Drakemor's World,Tech Recipe,Logistics,Requires: Iron Bar x398,,
7,Drakemor's World,Tech Recipe,Mandatory draft,Requires: Zinc Bar x39,,
7,Drakemor's World,Tech Recipe,Mine Carts,Requires: Iron Bar x199,,
7,Drakemor's World,Tech Recipe,Pickaxes,Requires: Tin Bar x14,,
7,Drakemor's World,Tech Recipe,Radio Commercials,Requires: Iron Bar x101,,
7,Drakemor's World,Tech Recipe,Torches,Requires: Tin Bar x332,,
8,Peloponnesian War,Dig Sites,Dig Site 2167200,Cost: 2.2M; Time: 8 hours; Type: c100,Territory: Heraclea-et-Metapontum,"Part of bonuses: Calabria, Neutral Greek States"
8,Peloponnesian War,Dig Sites,Dig Site 19287000,Cost: 19.3M; Time: 8 hours; Type: c100,Territory: Erythress,"Part of bonuses: Delian League, Ionian Coast"
8,Peloponnesian War,Hospital,Hospital00,"Base armies saved: 66.1K; Upgrade costs: 939.0K, 6.8M, 40.3M",Territory: Astibus,"Part of bonuses: Paeonia, Neutral Non-Greek"
8,Peloponnesian War,Hospital,Hospital01,Base armies saved: 998.6K; Upgrade costs:,Territory: Magnesia,"Part of bonuses: Persian Empire, Lydia"
8,Peloponnesian War,Largest Cache,Army Cache,22.1M,Bonus: Krete,Part of bonuses: Neutral Greek States
8,Peloponnesian War,Largest Cache,Army Cache,34.1M,Bonus: Caria,Part of bonuses: Persian Empire
8,Peloponnesian War,Largest Cache,Army Cache,6.2M,Bonus: Latium,Part of bonuses: Neutral Non-Greek
8,Peloponnesian War,Largest Cache,Army Cache,7.2M,Territory: Aegina,"Part of bonuses: Attica, Delian League"
8,Peloponnesian War,Largest Cache,Army Cache,7.3M,Territory: Chios,"Part of bonuses: Delian League, Ionian Coast"
8,Peloponnesian War,Largest Cache,Money Cache,2.9M,Territory: Kithnos,"Part of bonuses: Delian League, North Cyclades"
8,Peloponnesian War,Largest Cache,Money Cache,3.7M,Territory: Astipalea,"Part of bonuses: Delian League, Dodecanese"
8,Peloponnesian War,Largest Cache,Money Cache,3.9M,Bonus: Ionian Coast,Part of bonuses: Delian League
8,Peloponnesian War,Largest Cache,Money Cache,5.5M,Bonus: Persian Empire,
8,Peloponnesian War,Largest Cache,Money Cache,5.9M,Bonus: Neutral Greek States,
8,Peloponnesian War,Largest Territories,Territory Cost,18.3M (JS),Territory: Calpe,"Part of bonuses: Delian League, Bosporus"
8,Peloponnesian War,Largest Territories,Territory Cost,"19.8M (JS, TS, QS)",Territory: Kithnos,"Part of bonuses: Delian League, North Cyclades"
8,Peloponnesian War,Largest Territories,Territory Cost,"21.0M (JS, TS)",Territory: Kydonia,"Part of bonuses: Krete, Neutral Greek States"
8,Peloponnesian War,Largest Territories,Territory Cost,"22.9M (JS, TS, QS)",Territory: Astipalea,"Part of bonuses: Delian League, Dodecanese"
8,Peloponnesian War,Largest Territories,Territory Cost,"25.2M (JS, TS, QS)",Territory: Sardis,"Part of bonuses: Persian Empire, Lydia"
8,Peloponnesian War,Market,Belluminkling,"Resources: Iron Bar, Tin Bar, Zinc Bar, Copper Wire",Territory: Kydonia,"Part of bonuses: Krete, Neutral Greek States"
8,Peloponnesian War,Mercenary Camp,MercenaryCamp000,Base mercs: 1.3M; Base cost: 0.89,Territory: Pharae,"Part of bonuses: Delian League, Thessaly"
8,Peloponnesian War,Mercenary Camp,MercenaryCamp001,Base mercs: 13.7M; Base cost: 1.43,Territory: Barium,"Part of bonuses: Apulia, Neutral Non-Greek"
8,Peloponnesian War,Mercenary Camp,MercenaryCamp002,Base mercs: 40.9M; Base cost: 1.26,Territory: Acragas,"Part of bonuses: Selinus, Neutral Greek States"
8,Peloponnesian War,Mercenary Camp,MercenaryCamp003,Base mercs: 23.0M; Base cost: 1.24,Territory: Sardis,"Part of bonuses: Persian Empire, Lydia"
8,Peloponnesian War,Meta,Total Armies Required,473.3M,,
8,Peloponnesian War,Meta,Total Base Army Caches,78.7M,,
8,Peloponnesian War,Meta,Total Base Mercenaries,78.9M,,
8,Peloponnesian War,Meta,Total Base Mercenaries Costs,100.6M,,
8,Peloponnesian War,Meta,Total Base Money Caches,27.4M,,
8,Peloponnesian War,Meta,Total Base Money Generation Per Sec,680,,
8,Peloponnesian War,Meta,Total Hospitals Save per Terr,1.5M,,
8,Peloponnesian War,Meta,Total Hospitals Upgrade Costs,48.0M,,
8,Peloponnesian War,Meta,Total Powers Available,SACx1 FCx1 MLx1,,
8,Peloponnesian War,Meta,Total Territories,196,,
8,Peloponnesian War,Recipe,Copper Bar,Requires: Copper x411,Territory: Gomphoi,"Part of bonuses: Delian League, Thessaly"
8,Peloponnesian War,Recipe,Copper Wire,Requires: Copper Bar x5,Bonus: Delian League,
8,Peloponnesian War,Recipe,Iron Bar,Requires: Iron x641,Territory: Laus,"Part of bonuses: Lucania, Neutral Non-Greek"
8,Peloponnesian War,Recipe,Tin Bar,Requires: Tin x478,Territory: Lycludus,"Part of bonuses: Illyria, Neutral Non-Greek"
8,Peloponnesian War,Recipe,Zinc Bar,Requires: Zinc x979,Territory: Lampsacus,"Part of bonuses: Delian League, Troad"
8,Peloponnesian War,Tech Recipe,!MS: Basic Marketing,Requires: Copper Bar x61,,
8,Peloponnesian War,Tech Recipe,!MS: Faster Smelters,Requires: Copper Bar x26,,
8,Peloponnesian War,Tech Recipe,!MS: Incentive Program,Requires: Tin Bar x44,,
8,Peloponnesian War,Tech Recipe,!MS: Intern Salesman,Requires: Tin Bar x22,,
8,Peloponnesian War,Tech Recipe,!MS: Price Collusion,Requires: Copper Bar x869,,
8,Peloponnesian War,Tech Recipe,Barehand Mining,Requires: Copper Bar x18,,
8,Peloponnesian War,Tech Recipe,Basic Recruitment,Requires: Tin Bar x20,,
8,Peloponnesian War,Tech Recipe,Better Trucks,Requires: Iron Bar x585,,
8,Peloponnesian War,Tech Recipe,Billboards,Requires: Iron Bar x42,,
8,Peloponnesian War,Tech Recipe,Cost Cutting,Requires: Tin Bar x744,,
8,Peloponnesian War,Tech Recipe,Drafting,Requires: Copper Bar x107,,
8,Peloponnesian War,Tech Recipe,Increase Sales Tax,Requires: Zinc Bar x29,,
8,Peloponnesian War,Tech Recipe,Increase Taxes on Corporations,Requires: Tin Bar x176,,
8,Peloponnesian War,Tech Recipe,Increase Taxes on the Rich,Requires: Copper Bar x435,,
8,Peloponnesian War,Tech Recipe,Infrastructure Upgrades,Requires: Tin Bar x88,,
8,Peloponnesian War,Tech Recipe,Lanterns,Requires: Zinc Bar x58,,
8,Peloponnesian War,Tech Recipe,Logistics,"Requires: Iron Bar x79, Tin Bar x391",,
8,Peloponnesian War,Tech Recipe,Mandatory draft,Requires: Copper Bar x1.8K,,
8,Peloponnesian War,Tech Recipe,Mine Carts,Requires: Iron Bar x291,,
8,Peloponnesian War,Tech Recipe,Pickaxes,Requires: Copper Bar x217,,
8,Peloponnesian War,Tech Recipe,Radio Commercials,Requires: Iron Bar x145,,
8,Peloponnesian War,Tech Recipe,TV Commercials,Requires: Zinc Bar x27,,
8,Peloponnesian War,Tech Recipe,Torches,Requires: Iron Bar x22,,
9,K-PX,Dig Sites,Dig Site 3192915,Cost: 3.2M; Time: 23 hours; Type: p51 c28 u14 r07,Bonus: DY-Aliac,Part of bonuses: Metropia District
9,K-PX,Dig Sites,Dig Site 23446484,Cost: 23.4M; Time: 8 hours; Type: c100,Territory: AK2-Fujipon,"Part of bonuses: MU-Nakki, Hashan District"
9,K-PX,Dig Sites,Dig Site 72631283,Cost: 72.6M; Time: 8 hours; Type: c100,Territory: CH3-Yutor,"Part of bonuses: JA-Gran, Blackwood Port District"
9,K-PX,Hospital,Hospital00,"Base armies saved: 32.0K; Upgrade costs: 181.8K, 1.8M, 10.4M, 127.6M",Territory: BC4-Tarris,"Part of bonuses: LO-Emen, Metropia District"
9,K-PX,Hospital,Hospital01,"Base armies saved: 623.3K; Upgrade costs: 49.2M, 362.0M",Territory: Edessa,"Part of bonuses: Beta Terra, To-Fu Islands [West], To-Fu Islands"
9,K-PX,Largest Cache,Army Cache,13.8M,Territory: Pohang,"Part of bonuses: Area 13-D, To-Fu Islands [East], To-Fu Islands"
9,K-PX,Largest Cache,Army Cache,14.1M,Territory: Suwon,"Part of bonuses: Area-B, To-Fu Islands [East], To-Fu Islands"
9,K-PX,Largest Cache,Army Cache,19.9M,Territory: VY7-Omybia,"Part of bonuses: RA-Amun, Blackwood Port District"
9,K-PX,Largest Cache,Army Cache,47.0M,Bonus: Mythos District,
9,K-PX,Largest Cache,Army Cache,8.8M,Territory: Apamea,"Part of bonuses: Zeta Terra, To-Fu Islands [West], To-Fu Islands"
9,K-PX,Largest Cache,Money Cache,14.2M,Territory: RN2-Evyn,"Part of bonuses: ZU-Eternia, Blackwood Port District"
9,K-PX,Largest Cache,Money Cache,14.9M,Bonus: To-Fu Islands [East],Part of bonuses: To-Fu Islands
9,K-PX,Largest Cache,Money Cache,23.7M,Bonus: Bah-CU,Part of bonuses: Mythos District
9,K-PX,Largest Cache,Money Cache,8.0M,Bonus: To-Fu Islands [West],Part of bonuses: To-Fu Islands
9,K-PX,Largest Cache,Money Cache,8.8M,Territory: WA2-Knexon,"Part of bonuses: CI-Kothor, Blackwood Port District"
9,K-PX,Largest Territories,Territory Cost,"29.0M (JS, TS, QS)",Territory: RN2-Evyn,"Part of bonuses: ZU-Eternia, Blackwood Port District"
9,K-PX,Largest Territories,Territory Cost,"29.1M (JS, TS)",Territory: Osan,"Part of bonuses: Area-B, To-Fu Islands [East], To-Fu Islands"
9,K-PX,Largest Territories,Territory Cost,"31.4M (JS, TS)",Territory: Vaan-Port,"Part of bonuses: San-LU, Mythos District"
9,K-PX,Largest Territories,Territory Cost,"34.7M (JS, TS, QS)",Territory: Cosmoon Port,"Part of bonuses: ZE-Lodos, Blackwood Port District"
9,K-PX,Largest Territories,Territory Cost,"35.5M (JS, TS)",Territory: VY7-Omybia,"Part of bonuses: RA-Amun, Blackwood Port District"
9,K-PX,Market,Belluminkling,"Resources: Iron Bar, Tin Bar, Zinc Bar, Copper Bar",Territory: Vango-T4 [C],"Part of bonuses: Hon-TE, Aeropa District, Capitals [South], Capitals"
9,K-PX,Mercenary Camp,MercenaryCamp000,Base mercs: 673.9K; Base cost: 0.59,Territory: South-West Wall,"Part of bonuses: Holy Walls, New Zion District"
9,K-PX,Mercenary Camp,MercenaryCamp001,Base mercs: 5.8M; Base cost: 2.87,Territory: Crossroad,Part of bonuses: Bridges
9,K-PX,Mercenary Camp,MercenaryCamp002,Base mercs: 21.8M; Base cost: 3.68,Territory: Ganno-K6,"Part of bonuses: Sav-OI, Aeropa District"
9,K-PX,Mercenary Camp,MercenaryCamp003,Base mercs: 63.4M; Base cost: 4.55,Territory: Nysa,"Part of bonuses: Gamma Terra, To-Fu Islands [West], To-Fu Islands"
9,K-PX,Mercenary Camp,MercenaryCamp004,Base mercs: 63.6M; Base cost: 6.52,Territory: AF1-Iktor,"Part of bonuses: TA-Fenon, Blackwood Port District"
9,K-PX,Meta,Total Armies Required,932.1M,,
9,K-PX,Meta,Total Base Army Caches,114.6M,,
9,K-PX,Meta,Total Base Mercenaries,155.3M,,
9,K-PX,Meta,Total Base Mercenaries Costs,800.4M,,
9,K-PX,Meta,Total Base Money Caches,90.2M,,
9,K-PX,Meta,Total Base Money Generation Per Sec,3.3K,,
9,K-PX,Meta,Total Hospitals Save per Terr,2.7M,,
9,K-PX,Meta,Total Hospitals Upgrade Costs,551.1M,,
9,K-PX,Meta,Total Powers Available,TWx1 SACx1 FCx1,,
9,K-PX,Meta,Total Territories,257,,
9,K-PX,Recipe,Barbed Wire,"Requires: Copper Bar x6, Nickel Bar x1",Territory: AC3-Orkan,"Part of bonuses: DU-Kalist, Blackwood Port District"
9,K-PX,Recipe,Copper Bar,Requires: Copper x384,Bonus: Dra-FO,Part of bonuses: New Zion District
9,K-PX,Recipe,Copper Wire,Requires: Copper Bar x3,Territory: Jucoo-C6,"Part of bonuses: Ian-XO, Aeropa District"
9,K-PX,Recipe,Iron Bar,Requires: Iron x598,Territory: HG5-Yenon,"Part of bonuses: AD-Vortiax, Metropia District"
9,K-PX,Recipe,Lead Bar,Requires: Lead x2.8K,Territory: Fartuna-Z1,"Part of bonuses: Che-GA, Mythos District"
9,K-PX,Recipe,Nickel Bar,Requires: Nickel x1.6K,Bonus: Gamma Terra,"Part of bonuses: To-Fu Islands [West], To-Fu Islands"
9,K-PX,Recipe,Tin Bar,Requires: Tin x446,Territory: UI6-Chloe,"Part of bonuses: DY-Aliac, Metropia District"
9,K-PX,Recipe,Zinc Bar,Requires: Zinc x913,Territory: XE1-Ulianx,"Part of bonuses: AM-Drascc, Hashan District"
9,K-PX,Tech Recipe,!MS: Basic Marketing,Requires: Copper Bar x67,,
9,K-PX,Tech Recipe,!MS: Basic negotiations,Requires: Nickel Bar x7,,
9,K-PX,Tech Recipe,!MS: Efficient Smelters,Requires: Copper Wire x133,,
9,K-PX,Tech Recipe,!MS: Faster Construction,"Requires: Barbed Wire x98, Nickel Bar x98",,
9,K-PX,Tech Recipe,!MS: Faster Crafters,"Requires: Copper Wire x106, Zinc Bar x118",,
9,K-PX,Tech Recipe,!MS: Faster Smelters,Requires: Copper Bar x134,,
9,K-PX,Tech Recipe,!MS: Incentive Program,Requires: Iron Bar x5,,
9,K-PX,Tech Recipe,!MS: Intern Salesman,"Requires: Tin Bar x77, Copper Bar x301",,
9,K-PX,Tech Recipe,!MS: Price Collusion,Requires: Iron Bar x412,,
9,K-PX,Tech Recipe,!MS: Window display on busy street,Requires: Nickel Bar x25,,
9,K-PX,Tech Recipe,Barehand Mining,Requires: Copper Bar x38,,
9,K-PX,Tech Recipe,Basic Recruitment,Requires: Tin Bar x41,,
9,K-PX,Tech Recipe,Better Trucks,Requires: Zinc Bar x57,,
9,K-PX,Tech Recipe,Billboards,"Requires: Iron Bar x112, Tin Bar x308",,
9,K-PX,Tech Recipe,Cost Cutting,Requires: Copper Bar x1.2K,,
9,K-PX,Tech Recipe,Drafting,Requires: Copper Bar x27,,
9,K-PX,Tech Recipe,Efficient Crafters,"Requires: Zinc Bar x267, Iron Bar x839",,
9,K-PX,Tech Recipe,Increase Taxes on Corporations,"Requires: Tin Bar x163, Iron Bar x23",,
9,K-PX,Tech Recipe,Increase Taxes on the Rich,Requires: Iron Bar x47,,
9,K-PX,Tech Recipe,Infrastructure Upgrades,Requires: Copper Bar x609,,
9,K-PX,Tech Recipe,Lanterns,Requires: Zinc Bar x30,,
9,K-PX,Tech Recipe,Logistics,Requires: Tin Bar x638,,
9,K-PX,Tech Recipe,Mandatory draft,"Requires: Nickel Bar x46, Tin Bar x1.3K",,
9,K-PX,Tech Recipe,Mine Carts,Requires: Iron Bar x205,,
9,K-PX,Tech Recipe,Pickaxes,Requires: Tin Bar x16,,
9,K-PX,Tech Recipe,Radio Commercials,Requires: Zinc Bar x25,,
9,K-PX,Tech Recipe,Smelt Dupe,"Requires: Barbed Wire x75, Copper Bar x2.4K",,
9,K-PX,Tech Recipe,Torches,Requires: Iron Bar x16,,
10,The Siege of Feldmere,Dig Sites,Dig Site 49759119,Cost: 49.8M; Time: 8 hours; Type: c100,Territory: Roverton,"Part of bonuses: Statenburg, South District"
10,The Siege of Feldmere,Dig Sites,Dig Site 401811545,Cost: 401.8M; Time: 20 hours; Type: p58 c24 u12 r06,Territory: Winstons Hall,"Part of bonuses: Adleman Rise, West District"
10,The Siege of Feldmere,Dig Sites,Dig Site 1094856475,Cost: 1.1B; Time: 8 hours; Type: c100,Territory: Claybourne Cove,"Part of bonuses: Tillard Pike, North District"
10,The Siege of Feldmere,Dig Sites,Dig Site 2238980257,Cost: 2.2B; Time: 33 hours; Type: c22 u78,Bonus: Sailors Landing,Part of bonuses: East District
10,The Siege of Feldmere,Hospital,Hospital00,"Base armies saved: 20.5K; Upgrade costs: 1.2M, 15.5M, 379.2M, 2.0B",Territory: Lonely Point,"Part of bonuses: Ashport, South District"
10,The Siege of Feldmere,Hospital,Hospital01,"Base armies saved: 428.2K; Upgrade costs: 113.3M, 570.5M, 3.8B",Territory: Victors Loss,"Part of bonuses: Manfeld Arms, West District"
10,The Siege of Feldmere,Hospital,Hospital02,"Base armies saved: 1.0M; Upgrade costs: 794.0M, 4.8B",Territory: Crystalshore,"Part of bonuses: Sandy Shore, Northern Forces"
10,The Siege of Feldmere,Largest Cache,Army Cache,45.9M,Territory: Rochdale,"Part of bonuses: Sleepy Lagoon, Northern Forces"
10,The Siege of Feldmere,Largest Cache,Army Cache,51.6M,Territory: Blind Man's View,"Part of bonuses: Southern Delta, East District"
10,The Siege of Feldmere,Largest Cache,Army Cache,66.9M,Territory: Aelmead,"Part of bonuses: Copper Cove, Singing Fields"
10,The Siege of Feldmere,Largest Cache,Army Cache,73.3M,Bonus: Island Of The Giant,
10,The Siege of Feldmere,Largest Cache,Army Cache,74.8M,Territory: Newcliff,"Part of bonuses: Goblins Chase, Singing Fields"
10,The Siege of Feldmere,Largest Cache,Money Cache,313.0M,Bonus: East District,
10,The Siege of Feldmere,Largest Cache,Money Cache,320.1M,Bonus: Goblins Chase,Part of bonuses: Singing Fields
10,The Siege of Feldmere,Largest Cache,Money Cache,372.0M,Bonus: Lower Platform,Part of bonuses: Island Of The Giant
10,The Siege of Feldmere,Largest Cache,Money Cache,539.0M,Bonus: Qorn Field,Part of bonuses: Singing Fields
10,The Siege of Feldmere,Largest Cache,Money Cache,609.9M,Bonus: Breswald,Part of bonuses: Singing Fields
10,The Siege of Feldmere,Largest Territories,Territory Cost,"105.0M (JS, TS)",Territory: Second Assault Ship,Part of bonuses:
10,The Siege of Feldmere,Largest Territories,Territory Cost,"159.1M (JS, TS)",Territory: Shadewich,"Part of bonuses: Old Manor, Singing Fields"
